crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b,lstat,crim^2,crim zn,crim indus,crim chas,crim nox,crim rm,crim age,crim dis,crim rad,crim tax,crim ptratio,crim b,crim lstat,zn^2,zn indus,zn chas,zn nox,zn rm,zn age,zn dis,zn rad,zn tax,zn ptratio,zn b,zn lstat,indus^2,indus chas,indus nox,indus rm,indus age,indus dis,indus rad,indus tax,indus ptratio,indus b,indus lstat,chas^2,chas nox,chas rm,chas age,chas dis,chas rad,chas tax,chas ptratio,chas b,chas lstat,nox^2,nox rm,nox age,nox dis,nox rad,nox tax,nox ptratio,nox b,nox lstat,rm^2,rm age,rm dis,rm rad,rm tax,rm ptratio,rm b,rm lstat,age^2,age dis,age rad,age tax,age ptratio,age b,age lstat,dis^2,dis rad,dis tax,dis ptratio,dis b,dis lstat,rad^2,rad tax,rad ptratio,rad b,rad lstat,tax^2,tax ptratio,tax b,tax lstat,ptratio^2,ptratio b,ptratio lstat,b^2,b lstat,lstat^2
1.2877017749508446,-0.5003201214037766,1.0332367854162956,-0.2780887148615228,0.4892520629473156,-1.428068575799001,1.02801515598702,-0.8021729623485582,1.7068914281359044,1.5784344438699722,0.8453428147466576,-0.0743368872870358,1.7535050287639358,1.6581758612115556,-0.6442631083752651,1.3305008425250688,-0.35809533172098224,0.6300107498556207,-1.8389264398078984,1.323776941040855,-1.0329595474338154,2.1979671216589862,2.0325528350149127,1.088549442991214,-0.09572374170383688,2.257991537924552,0.2503202238814897,-0.5169491539183289,0.1391333795805373,-0.24478265153084908,0.7144914432166745,-0.5143366676483482,0.4013432739090577,-0.8539921265480213,-0.7897225125849271,-0.42294201970185796,0.037192240472228605,-0.8773138488733051,1.0675782547374,-0.28733148980406864,0.5055132287779754,-1.4755329846125873,1.0621830751312604,-0.8288346129648914,1.7636230122617718,1.6308965307745684,0.8734392924835996,-0.07680760645831036,1.811785899131358,0.07733333333333334,-0.13605547742836785,0.39712975497806935,-0.28587941358659835,0.22307524819617128,-0.47466724365846297,-0.438944805988963,-0.23508029697032037,0.02067224945245766,-0.4876299599521805,0.23936758109820408,-0.6986854967398962,0.5029585358077561,-0.3924647766695914,0.835100152442581,0.7722523078904827,0.41358571601249267,-0.03636947545826435,0.8579059527112476,2.039379857184587,-1.4680761397101716,1.1455579998855712,-2.437558010821564,-2.2541126282494797,-1.2072075095171781,0.10615817275732808,-2.5041254290833,1.0568151609390173,-0.8246459630173231,1.7547102577480393,1.622654531030275,0.8690252255642918,-0.07641944677997164,1.8026297456687816,0.6434814615230613,-1.3692221533151396,-1.2661774337121745,-0.6781111499053948,0.059631041086812386,-1.4066143234166602,2.9134783474438275,2.6942162221161188,1.4429084043273477,-0.1268849957045463,2.9930427027903646,2.4914552935951084,1.3343182156741176,-0.11733590334393716,2.7677927349002025,0.7146044744438019,-0.06284015353872788,1.4823128766877243,0.005525972811525465,-0.13035010568047517,3.074779885900411
-0.3363844702296675,-0.5003201214037766,-0.4131595584383358,-0.2780887148615228,-0.1572334227877547,-0.6800865515280013,-0.4311990821691972,0.3243489253566458,-0.624359880068644,-0.5846478824032391,1.2047413910767284,0.4301838016139499,-0.5614742014374328,0.11315451181169406,0.16829991898365232,0.13898045918560292,0.09354472502554241,0.0528908816268562,0.2287705543460682,0.14504867481900427,-0.10910594142565726,0.21002496748954955,0.1966664681931105,-0.40525629460109797,-0.14470715020729294,0.18887120179815645,0.2503202238814897,0.2067120404369989,0.1391333795805373,0.07866704517790077,0.34026098602556537,0.2157375771400898,-0.16227829371162147,0.3123798109955913,0.29251109950244947,-0.6027563590436634,-0.21522961184942957,0.2809168406282649,0.17070082072896062,0.11489501063887103,0.0649624915307369,0.28098425932915955,0.1781540223880412,-0.1340078587803005,0.25796025235577325,0.24155286093563033,-0.4977504211696475,-0.1777345495221442,0.23197843314040692,0.07733333333333334,0.04372484047632518,0.1891243951090267,0.11991159860990024,-0.09019777581914562,0.1736274366593837,0.16258397826402746,-0.33502498518501067,-0.11962926054506762,0.15613963910563547,0.02472234924155282,0.10693233628866836,0.06779890759240118,-0.05099849171135538,0.09817024099454492,0.09192618767587399,-0.18942561249307496,-0.06763927155560978,0.08828251049902881,0.4625177175692488,0.2932526968144886,-0.22058534213761435,0.4246187577483206,0.3976111622017673,-0.8193284181404195,-0.29256221816283706,0.381851053427522,0.1859326484635581,-0.1398589589163511,0.26922340722886934,0.25209963028444143,-0.5194833820835272,-0.18549486041999122,0.24210716032150395,0.10520222538001098,-0.2025104561360689,-0.1896299123695292,0.39075657552840737,0.13952965375932116,-0.18211355385171218,0.3898252598393315,0.365030681739673,-0.7521921904463974,-0.2685895067831591,0.35056196507111315,0.34181314639859167,-0.7043495031365418,-0.25150604865777093,0.32826470289444476,1.4514018193734906,0.5182602315750654,-0.6764312104934279,0.18505810317103022,-0.24153710648251153,0.3152532788798028
-0.4032533207032254,1.0132713455729887,-0.7152182326569738,-0.2780887148615228,-1.0087228586046046,-0.4020630443933085,-1.6185989034139625,1.3306972032887188,-0.9740475762993264,-0.602723779280174,-0.6371763126148832,0.0652974689605927,-0.6515950473820117,0.16261324065817834,-0.40860503487573313,0.28841412734641675,0.11214019771800146,0.4067708424015569,0.16213325778364998,0.6527053826882796,-0.5366080660766708,0.39278791966563165,0.24305036546152803,0.2569434639353881,-0.026331421191874795,0.2627578666105717,1.0267188197592951,-0.7247101409826667,-0.2817793262963984,-1.0221099682485193,-0.40739896199757997,-1.6400798888052297,1.348357345726573,-0.9869744982889268,-0.6107227348400589,-0.6456324996505179,0.06616405423621023,-0.6602425904294663,0.5115371203249651,0.19889411916510746,0.7214569801718759,0.2875628200276645,1.1576514470802501,-0.9517389019377352,0.6966565860446131,0.431079036197098,0.4557201161993042,-0.046701940346968715,0.4660326581965995,0.07733333333333334,0.2805144434007961,0.11180919530864655,0.45011408892665894,-0.37005187513238236,0.27087163870706077,0.1676106811965037,0.17719154191527678,-0.0181584892269614,0.1812012293365967,1.0175218054714452,0.4055701834796882,1.6327177127860106,-1.342304686838549,0.9825440555815432,0.6079812535844679,0.6427343114960261,-0.06586704954957451,0.6572788188477856,0.16165469166681554,0.6507788027582885,-0.5350241687199235,0.3916285339108306,0.24233295762562723,0.2561850480652424,-0.026253699161473465,0.2619822884620137,2.619862410132882,-2.1538650340191468,1.5765923388711176,0.9755680482044088,1.0313328808798021,-0.1056904116553226,1.054671029162493,1.7707550468404176,-1.2961623856516684,-0.8020428474437346,-0.8478887371984434,0.08689115932769263,-0.8670757072280232,0.948768680894592,0.5870816363858236,0.6206400429778688,-0.06360284137954582,0.6346845766310932,0.36327595410977587,0.384041315207048,-0.039356337269358284,0.3927318295183301,0.4059936533574993,-0.04160600049539524,0.4151809296089903,0.004263759452659567,-0.042547507381302835,0.42457610577276605
0.3882298274390465,-0.5003201214037766,1.0332367854162956,-0.2780887148615228,0.4892520629473156,-0.3004503920395121,0.5916814867344256,-0.8392398028923426,1.7068914281359044,1.5784344438699722,0.8453428147466576,-3.868192505429344,1.5253866374667204,0.15072239891335182,-0.19423919439687098,0.4011333389058436,-0.1079623337834352,0.18994224397223386,-0.11664380385549367,0.22970840149378452,-0.3258179238568735,0.6626661646023898,0.6127953317674867,0.32818729509593275,-1.5017477088838471,0.5922005910415322,0.2503202238814897,-0.5169491539183289,0.1391333795805373,-0.24478265153084908,0.15032137662102096,-0.29603015327533483,0.4198885600699784,-0.8539921265480213,-0.7897225125849271,-0.42294201970185796,1.935334543929588,-0.763181627645048,1.0675782547374,-0.28733148980406864,0.5055132287779754,-0.3104363972479713,0.6113470773438124,-0.8671334361338896,1.7636230122617718,1.6308965307745684,0.8734392924835996,-3.9967587896812216,1.5760855858130864,0.07733333333333334,-0.13605547742836785,0.08355186340190864,-0.16453994425333157,0.23338311824696925,-0.47466724365846297,-0.438944805988963,-0.23508029697032037,1.0757006826718203,-0.4241928096800599,0.23936758109820408,-0.14699597411866103,0.28948138799255246,-0.41059980487257713,0.835100152442581,0.7722523078904827,0.41358571601249267,-1.8925211631586518,0.746298559172862,0.09027043807669653,-0.17777093465187954,0.25214992779416723,-0.5128361987523152,-0.47424124746940244,-0.253983580098418,1.162199954740549,-0.4583030132387093,0.35008698174426023,-0.4965626543020475,1.009936057893699,0.9339304384618113,0.5001736934295664,-2.2887378925873967,0.9025430335011353,0.704323446758778,-1.4324912257074056,-1.3246850115519198,-0.709445337224443,3.246341115806159,-1.2801651809621837,2.9134783474438275,2.6942162221161188,1.4429084043273477,-6.602584629896895,2.6036693760849956,2.4914552935951084,1.3343182156741176,-6.105688286089361,2.40772280879647,0.7146044744438019,-3.269948740521567,1.289474633693057,14.962913259059745,-5.900489158930835,2.326804393762028
-0.3252823435023164,-0.5003201214037766,-0.4131595584383358,-0.2780887148615228,-0.1572334227877547,-0.8310942432204477,0.0337466309688132,-0.0054942780120615,-0.624359880068644,-0.5846478824032391,1.2047413910767284,0.3791193972540103,-0.1657873622120165,0.10580860299435894,0.16274530159158387,0.1343935094092041,0.09045734887170358,0.05114525624129137,0.27034028310603136,-0.010977183206843405,0.001787191627616613,0.2030932449775537,0.19017563331179227,-0.39188110300367884,-0.12332084600597011,0.0539277017033921,0.2503202238814897,0.2067120404369989,0.1391333795805373,0.07866704517790077,0.4158131726660342,-0.016884118503285066,0.00274889784202071,0.3123798109955913,0.29251109950244947,-0.6027563590436634,-0.18968106286065303,0.08294675318912798,0.17070082072896062,0.11489501063887103,0.0649624915307369,0.343374530549603,-0.013942743149856331,0.002270013477400787,0.25796025235577325,0.24155286093563033,-0.4977504211696475,-0.1566368027648749,0.06849663336617318,0.07733333333333334,0.04372484047632518,0.23111793002598416,-0.00938455723702333,0.001527896711466105,0.1736274366593837,0.16258397826402746,-0.33502498518501067,-0.10542882596144286,0.04610359449782146,0.02472234924155282,0.13067579252074968,-0.005306098294781743,0.0008638841375839303,0.09817024099454492,0.09192618767587399,-0.18942561249307496,-0.059610240475478526,0.02606731441554862,0.6907176411141687,-0.028046630726265533,0.004566262826476999,0.5189019020228591,0.48589748937635724,-1.001253634693263,-0.31508394855101396,0.1377849223331101,0.0011388351017452623,-0.00018541337251310407,-0.021070042464408998,-0.019729896334160207,0.04065596313752102,0.012794002392249978,-0.005594764931861888,3.0187090873822472e-05,0.003430406760674506,0.003212218005086434,-0.006619184135213254,-0.002082987368278718,0.000910881858879158,0.3898252598393315,0.365030681739673,-0.7521921904463974,-0.23670694140121046,0.10351097758759147,0.34181314639859167,-0.7043495031365418,-0.22165135278254947,0.09692723024647423,1.4514018193734906,0.45674083003196714,-0.1997308973742462,0.14373151737424406,-0.06285320483415198,0.02748544946921836
-0.3855187985861683,-0.5003201214037766,-0.5235271509412998,-0.2780887148615228,-0.5400208814466786,0.1624516909055603,-1.9261783751821848,0.7552920537573229,-0.5077973146584166,-0.7051538615828051,0.5757938824991058,0.4089707514087503,-1.038833057300124,0.14862474406332257,0.1928828121120698,0.20182955825812945,0.10720842725378579,0.20818820142676714,-0.06262818070620317,0.7425779730628935,-0.2911792851462027,0.19576541067239522,0.2718500695358002,-0.2219793658143206,-0.1576659127399839,0.4004896721819399,0.2503202238814897,0.2619311677171244,0.1391333795805373,0.2701833129659767,-0.08127784971611872,0.9637057985164799,-0.37788781203117155,0.2540612141184107,0.35280266563545093,-0.2880812651955045,-0.20461629599541967,0.5197490813466544,0.27408067777271444,0.14558699260038052,0.28271559351258907,-0.08504787090538464,1.008406676963871,-0.3954158970321743,0.2658456813987636,0.3691671921297016,-0.30144373083418635,-0.21410729230334558,0.543857310791974,0.07733333333333334,0.15017371291989362,-0.045175981951008595,0.53564846894847,-0.21003819657449413,0.1412127026434914,0.19609533114720243,-0.160121780809303,-0.11373015067521068,0.2888877498602582,0.2916225523984477,-0.08772730531532405,1.0401765439894146,-0.40787348061970163,0.27422115345809456,0.38079780988747564,-0.31094071995877237,-0.2208527456616638,0.560991543279161,0.026390551878075704,-0.31291093403407066,0.12269847126041046,-0.08249253240356264,-0.11455343716271212,0.09353868982505724,0.06643799009726904,-0.16876018672699797,3.7101631330194818,-1.4548272208942956,0.9781082064706256,1.3582521193570107,-1.1090817250319693,-0.7877506174455439,2.0009777703958944,0.5704660864689547,-0.383535276680809,-0.5325971083297839,0.4348925440536523,0.30889235875819054,-0.7846223533592094,0.25785811277429893,0.35807523733276125,-0.2923865873297898,-0.20767424933919823,0.5275166368753961,0.4972419685051419,-0.4060232797200004,-0.2883873046303017,0.7325371418950539,0.33153859512339406,0.23548285678222097,-0.5981537193312545,0.1672570755078378,-0.42485233603228106,1.079174120939523
-0.4026948863235853,-0.5003201214037766,-0.841560081969577,-0.2780887148615228,-0.3528803461023158,-0.3935953233638252,-1.218030289018138,1.0227934353242536,-0.5077973146584166,-1.0847476959984383,0.8453428147466576,0.4441800409245968,-0.6262485594600989,0.1621631714711653,0.2014763544140962,0.33889194154320595,0.11198490341903286,0.14210311085949948,0.1584988239994904,0.4904945687748428,-0.4118736861704096,0.20448738190179294,0.4368223501298622,-0.3404152286888649,-0.17886903108733596,0.2521870924620936,0.2503202238814897,0.4210494423795909,0.1391333795805373,0.17655313760291733,0.19692365996934771,0.6094050620750319,-0.5117241357324163,0.2540612141184107,0.5427210989544056,-0.42294201970185796,-0.2222322120005287,0.3133247552980169,0.7082233715646411,0.23402836167367747,0.2969700129913176,0.33123411259290286,1.0250456698675319,-0.8607421272694241,0.42734194974786816,0.9128803599607556,-0.7114067684705901,-0.37380419164975376,0.5270257890325704,0.07733333333333334,0.09813204194748237,0.10945441764975165,0.3387204777354632,-0.2844273119981237,0.1412127026434914,0.3016560927292036,-0.23508029697032037,-0.12352145674785973,0.17415265708413888,0.12452453866529017,0.13889205393287954,0.4298189499518243,-0.36092370144839914,0.17919169214648858,0.38278614239761855,-0.2983048650429064,-0.1567424065732125,0.2209908084083564,0.1549172785738741,0.4794110254730275,-0.4025667129108472,0.19986664826626158,0.4269516201746697,-0.33272297852349686,-0.1748271868394738,0.24648850426682734,1.4835977849656088,-1.2457933836338548,0.6185125099360256,1.3212555496687373,-1.0296531529652777,-0.541024743623475,0.762789713876377,1.0461064113423881,-0.5193717599079128,-1.1094728224503119,0.8646110815214081,0.4543044299597359,-0.6405229154970596,0.25785811277429893,0.5508319671099114,-0.42926281129414007,-0.22555343200637584,0.31800733680253995,1.1766775639739204,-0.9169836706252715,-0.4818232760014484,0.6793216819966833,0.7146044744438019,0.37548440604948424,-0.5293947199850396,0.1972959087557765,-0.27816711076995654,0.3921872582258491
-0.4048451407227654,3.17554486982551,-1.4877913801777205,-0.2780887148615228,-1.2460510829731375,0.094709922669696,-1.175112223190014,2.527218574403604,-0.8574850108890988,-0.5484960886493693,-0.457477024449847,0.4441800409245968,-0.9416715202661248,0.1638995879668357,-1.2856039096959644,0.6023251106741666,0.11258286490152618,0.5044577260340141,-0.0383428519710553,0.4757384733624029,-1.0231321593916136,0.3471486399010592,0.2220559761951403,0.1852073503408303,-0.17982413117436208,0.3812311391367597,10.084085220275117,-4.7245482846939755,-0.8830831918348779,-3.956891124075868,0.3007556090553239,-3.7316215918202986,8.025295978875105,-2.722982127281149,-1.7417739404298629,-1.4527388180547511,1.4105136502369886,-2.9903201652418816,2.2135231909311264,0.4137379928956736,1.8538640605085475,-0.14090860656527218,1.7483218364035804,-3.7599740108227095,1.2757588078324,0.8160477527537264,0.6806303736058347,-0.6608472361346023,1.4010107708107902,0.07733333333333334,0.34651274431580853,-0.026337760679849966,0.32678544796497794,-0.702790965530068,0.23845690469116837,0.152530572399075,0.1272191978079314,-0.12352145674785973,0.26186822289250306,1.5526433013785288,-0.1180134017108768,1.464249858320888,-3.1490434415454396,1.0684701264515941,0.6834541452680766,0.5700397417510603,-0.5534710210291464,1.1733708176325655,0.008969969452099795,-0.11129478778654077,0.2393526757511847,-0.08121233907172998,-0.05194802214061248,-0.04332761360880763,0.042068257327390966,-0.08918563686465975,1.3808887370905771,-2.969765437454517,1.0076411174980022,0.6445444581437874,0.537586843259612,-0.5219613953875343,1.1065697136946462,6.386833722810586,-2.1670520467916075,-1.386169503222412,-1.156144433552545,1.1225400498039941,-2.3798097570034304,0.7352805438994778,0.4703271745481325,0.39227969129188955,-0.3808777272289482,0.8074692138093522,0.30084795926365676,0.25092435855769296,-0.2436310151032581,0.5165031456584747,0.20928522789948592,-0.2032021634421958,0.43079308510051056,0.1972959087557765,-0.4182716944093346,0.8867452520803146
1.305052725978856,-0.5003201214037766,1.0332367854162956,-0.2780887148615228,1.5610569471923017,-0.2312973369654002,1.1245808041002994,-0.8897897654083273,1.7068914281359044,1.5784344438699722,0.8453428147466576,-3.7938374840915303,1.9703583143180785,1.703162617584843,-0.6529441383000708,1.3484284833891669,-0.36292043539398716,2.0372616243415442,-0.30185522011834554,1.4676372439745895,-1.1612225588942244,2.2275833112387047,2.0599401737514267,1.1032169447717646,-4.951157950534417,2.571421489255912,0.2503202238814897,-0.5169491539183289,0.1391333795805373,-0.7810282013374612,0.11572271171089925,-0.5626504044358185,0.4451797234529322,-0.8539921265480213,-0.7897225125849271,-0.42294201970185796,1.8981332306268728,-0.9858099110285616,1.0675782547374,-0.28733148980406864,1.6129414619687497,-0.23898491692147983,1.1619582549694663,-0.9193635169068199,1.7636230122617718,1.6308965307745684,0.8734392924835996,-3.9199324464545793,2.0358466908042825,0.07733333333333334,-0.4341123202703593,0.06432117918760073,-0.3127332305701902,0.2474404923593376,-0.47466724365846297,-0.438944805988963,-0.23508029697032037,1.0550233903444866,-0.5479344114454309,2.4368987923773484,-0.36106831473691675,1.7555346769198772,-1.3890124948312776,2.664554721994543,2.464026054290837,1.3196282737193648,-5.922396361059647,3.0758415350243493,0.053498458087285886,-0.2601125451908077,0.2058060031980143,-0.39479944181690346,-0.36508768344158704,-0.19552554187373755,0.8775045069498848,-0.45573863096940653,1.264681984950876,-1.0006404898631134,1.9195373347649838,1.7750770761069021,0.9506563023482066,-4.26647680848551,2.215827137481535,0.7917258266254061,-1.5187745234185313,-1.4044748135234861,-0.7521773848230436,3.3757177649671215,-1.7532046622674304,2.9134783474438275,2.6942162221161188,1.4429084043273477,-6.4756686813365185,3.363187717065838,2.4914552935951084,1.3343182156741176,-5.988323759335069,3.110081430085232,0.7146044744438019,-3.207093257493312,1.665628243485124,14.393202855697952,-7.475219229951327,3.88231188680238
1.2216937031271158,-0.5003201214037766,1.0332367854162956,-0.2780887148615228,0.3446434674539444,0.7566034498076196,1.1245808041002994,-1.1005868674615091,1.7068914281359044,1.5784344438699722,0.8453428147466576,-1.934524568167741,1.0311301229894212,1.4925355042604453,-0.6112379418667879,1.2622988745823913,-0.3397392318570344,0.42104875401237896,0.9243376703942217,1.3738932870269642,-1.3445800457221233,2.0852985096752845,1.9283634208748959,1.0327499937597435,-2.363396483475232,1.2597251783608643,0.2503202238814897,-0.5169491539183289,0.1391333795805373,-0.172432061477576,-0.3785439298622644,-0.5626504044358185,0.5506457551437444,-0.8539921265480213,-0.7897225125849271,-0.42294201970185796,0.9678815668042726,-0.5158951483171583,1.0675782547374,-0.28733148980406864,0.3560983084268392,0.7817505163141044,1.1619582549694663,-1.1371668370073202,1.7636230122617718,1.6308965307745684,0.8734392924835996,-1.998821946122484,1.0654015736234992,0.07733333333333334,-0.09584145894968647,-0.2104028810167956,-0.3127332305701902,0.3060607875658402,-0.47466724365846297,-0.438944805988963,-0.23508029697032037,0.5379694510298094,-0.2867456507571321,0.11877911965867805,0.2607584364293144,0.38757942775727217,-0.37931007423620927,0.5882689803601733,0.5439971198840856,0.2913418788615655,-0.6667212550481747,0.3553722609832863,0.5724487802607912,0.8508617159697134,-0.8327078207343392,1.29143994297468,1.1942489455271925,0.6395892899074047,-1.4636679620133084,0.7801566082543512,1.264681984950876,-1.2376988643920936,1.9195373347649838,1.7750770761069021,0.9506563023482066,-2.1755291944218627,1.159589142843484,1.2112914528287375,-1.8785822899889968,-1.737204220072202,-0.9303732004131188,2.1291123345070626,-1.1348482720061277,2.9134783474438275,2.6942162221161188,1.4429084043273477,-3.302023402923829,1.760027168223364,2.4914552935951084,1.3343182156741176,-3.0535202109086463,1.627571302238383,0.7146044744438019,-1.6353364436514806,0.8716584405379446,3.7423853048445848,-1.9947465559008597,1.0632293305361789
